Age,Gender,Marital Status,Location,Income,Employment Status,Credit History,Credit Score,Previous Card Usage,Spending Habits,Previous Offer Response,Card Type,Card Interest Rate,Annual Fee,Customer Engagement,Communication Preferences,Target Response
32,Male,Single,Rural,24544,Employed,Fair,613,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
32,Male,Single,Suburban,26874,Employed,Fair,604,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
32,Male,Single,Suburban,29137,Employed,Fair,613,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
32,Male,Single,Suburban,29697,Employed,Fair,602,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
32,Male,Single,Urban,39862,Employed,Fair,610,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
32,Female,Married,Rural,48000,Employed,Poor,380,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,392,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,334,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,355,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,368,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,364,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,346,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,385,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,310,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,335,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,376,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,370,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,382,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,306,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,349,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,343,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,324,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,320,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,301,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,348,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,342,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,397,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,328,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,323,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,341,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,372,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,358,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,360,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,312,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,356,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,359,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,367,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,357,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,391,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,321,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,388,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,326,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,371,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,387,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,352,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,303,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,322,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,396,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,363,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,389,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,332,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,338,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,300,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,384,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,325,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,308,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,317,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,309,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,304,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,378,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,350,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,395,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,331,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,311,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,302,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,340,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,307,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,314,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,377,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,336,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,393,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,333,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,354,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,351,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,386,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,379,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,329,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,315,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,353,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,319,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,381,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,373,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,316,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,345,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,366,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Rural,48000,Employed,Poor,399,Low,Low,Yes,Discover,22%,100,Low,Mail,No
32,Female,Married,Urban,50679,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
32,Female,Married,Urban,51267,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
32,Female,Married,Urban,52934,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
32,Female,Married,Urban,53509,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
32,Female,Married,Urban,54654,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
32,Female,Married,Suburban,58000,Unemployed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
32,Male,Married,Urban,60000,Self-Employed,Fair,643,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,60222,Self-Employed,Fair,622,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,60347,Self-Employed,Fair,658,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,60469,Self-Employed,Fair,624,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,61408,Self-Employed,Fair,639,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,61448,Self-Employed,Fair,641,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,62276,Self-Employed,Fair,623,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,62814,Self-Employed,Fair,626,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,62911,Self-Employed,Fair,629,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,63003,Self-Employed,Fair,653,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Single,Urban,63150,Employed,Good,850,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Married,Urban,63246,Self-Employed,Fair,642,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,64025,Self-Employed,Fair,628,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,64110,Self-Employed,Fair,629,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,64707,Self-Employed,Fair,637,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,64813,Self-Employed,Fair,654,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Married,Urban,64897,Self-Employed,Fair,656,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
32,Male,Single,Urban,66176,Employed,Good,736,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,67621,Employed,Good,800,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,72324,Employed,Good,725,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,77181,Employed,Good,726,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,83903,Employed,Good,725,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Married,Suburban,89829,Employed,Good,717,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
32,Male,Single,Urban,94046,Employed,Good,737,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,95573,Employed,Good,758,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,98651,Employed,Good,794,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
32,Male,Single,Urban,98711,Employed,Good,732,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Female,Married,Urban,55199,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
33,Male,Married,Suburban,56000,Self-Employed,Excellent,780,High,High,Yes,Gold,12%,0,High,Phone,Yes
33,Female,Married,Suburban,58000,Unemployed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
33,Female,Married,Urban,59503,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
33,Male,Married,Urban,60038,Self-Employed,Fair,651,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,60067,Self-Employed,Fair,631,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,60392,Self-Employed,Fair,627,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,60495,Self-Employed,Fair,660,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,60695,Self-Employed,Fair,621,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,60761,Self-Employed,Fair,636,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61050,Self-Employed,Fair,631,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61295,Self-Employed,Fair,649,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61298,Self-Employed,Fair,632,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61381,Self-Employed,Fair,650,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61399,Self-Employed,Fair,655,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61678,Self-Employed,Fair,652,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61708,Self-Employed,Fair,624,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61779,Self-Employed,Fair,620,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,61956,Self-Employed,Fair,637,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,62090,Self-Employed,Fair,653,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,62334,Self-Employed,Fair,653,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,62708,Self-Employed,Fair,633,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Female,Single,Urban,63110,Employed,Good,849,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Married,Urban,63160,Self-Employed,Fair,652,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,63567,Self-Employed,Fair,648,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,63764,Self-Employed,Fair,641,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,64030,Self-Employed,Fair,658,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,64083,Self-Employed,Fair,659,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,64477,Self-Employed,Fair,620,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,64496,Self-Employed,Fair,655,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,64655,Self-Employed,Fair,623,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Married,Urban,64967,Self-Employed,Fair,653,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
33,Male,Single,Urban,80012,Employed,Good,752,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,81586,Employed,Good,777,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Married,Suburban,85047,Employed,Good,732,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
33,Male,Single,Urban,85626,Employed,Good,754,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,89822,Employed,Good,884,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Female,Single,Urban,90131,Employed,Good,873,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,91209,Employed,Good,778,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,91531,Employed,Good,730,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,93793,Employed,Good,845,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,94433,Employed,Good,886,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
33,Male,Single,Urban,98026,Employed,Good,862,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Female,Married,Urban,50958,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
34,Female,Married,Urban,53790,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
34,Female,Married,Suburban,55000,Employed,Excellent,800,High,High,Yes,Mastercard,10%,0,High,Email,Yes
34,Female,Married,Suburban,58000,Employed,Excellent,790,High,High,Yes,Mastercard,12%,0,High,Phone,Yes
34,Female,Married,Suburban,58000,Unemployed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
34,Female,Married,Urban,58499,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
34,Male,Married,Urban,60286,Self-Employed,Fair,640,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,60381,Self-Employed,Fair,636,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,60382,Self-Employed,Fair,643,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,60529,Self-Employed,Fair,642,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,60645,Self-Employed,Fair,631,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,60843,Self-Employed,Fair,653,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Single,Urban,60929,Employed,Good,875,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Married,Urban,61037,Self-Employed,Fair,648,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,61044,Self-Employed,Fair,654,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,61185,Self-Employed,Fair,639,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,61434,Self-Employed,Fair,651,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,61739,Self-Employed,Fair,627,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,61898,Self-Employed,Fair,639,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Single,Urban,61940,Employed,Good,818,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Married,Urban,62109,Self-Employed,Fair,639,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,62118,Self-Employed,Fair,630,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,62767,Self-Employed,Fair,626,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,62794,Self-Employed,Fair,641,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,62898,Self-Employed,Fair,653,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Single,Urban,62939,Employed,Good,871,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Married,Urban,63290,Self-Employed,Fair,650,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Single,Urban,63509,Employed,Good,792,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Married,Urban,63816,Self-Employed,Fair,654,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64019,Self-Employed,Fair,644,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64347,Self-Employed,Fair,649,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64539,Self-Employed,Fair,627,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64729,Self-Employed,Fair,644,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64818,Self-Employed,Fair,639,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64857,Self-Employed,Fair,636,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Married,Urban,64962,Self-Employed,Fair,622,Low,Low,No,Visa,19%,75,Medium,Phone,Yes
34,Male,Single,Urban,70828,Employed,Good,868,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Suburban,74172,Employed,Good,700,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
34,Male,Single,Urban,75411,Employed,Good,819,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Urban,83526,Employed,Good,784,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Suburban,87066,Employed,Good,703,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
34,Male,Single,Urban,89422,Employed,Good,857,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Urban,90942,Employed,Good,727,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Urban,92077,Employed,Good,747,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Urban,93342,Employed,Good,815,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
34,Male,Single,Urban,93430,Employed,Good,831,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
35,Female,Married,Urban,50170,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
35,Female,Married,Urban,50389,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
35,Female,Married,Suburban,56003,Employed,Poor,427,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,56122,Employed,Poor,496,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,56378,Employed,Poor,399,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,57216,Employed,Poor,340,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,57339,Employed,Poor,374,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,57599,Employed,Poor,324,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,57650,Employed,Poor,349,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,57924,Employed,Poor,382,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,58000,Unemployed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
35,Female,Married,Suburban,58131,Employed,Poor,419,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
35,Female,Married,Suburban,58204,Employed,Poor,313,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
